case_id,customer_id,product_id,status,priority,subject,created_date,resolution_time_hours
CAS-004404,CUST_11632,PRD_1428,Closed,Low,Defective item,2026-05-31 01:17:08,90.0
CAS-004405,CUST_17028,PRD_0473,In Progress,High,Billing question,2026-05-31 02:17:08,
CAS-004406,CUST_07180,PRD_1019,In Progress,Medium,Need help with assembly,2026-05-31 04:17:08,
CAS-004407,CUST_06813,PRD_0209,In Progress,Medium,Product arrived damaged,2026-05-31 05:17:08,
CAS-004408,CUST_15452,PRD_1432,In Progress,Low,Product arrived damaged,2026-05-31 06:17:08,
CAS-004409,CUST_10230,PRD_0292,New,Medium,Warranty claim inquiry,2026-05-31 11:17:08,
CAS-004410,CUST_06699,PRD_0913,In Progress,High,Product arrived damaged,2026-05-31 13:17:08,
CAS-004411,CUST_06444,PRD_1399,In Progress,Low,Where is my order?,2026-05-31 14:17:08,
CAS-004412,CUST_06900,PRD_1093,Closed,Medium,Missing parts in box,2026-05-31 16:17:08,136.4
CAS-004413,CUST_04191,PRD_0738,Closed,Medium,Billing question,2026-05-31 16:17:08,162.7
CAS-004414,CUST_15229,PRD_0449,Closed,Medium,Billing question,2026-05-31 17:17:08,3.1
CAS-004415,CUST_12180,PRD_1408,In Progress,Medium,Where is my order?,2026-05-31 19:17:08,
CAS-004416,CUST_17707,PRD_0034,Closed,Medium,Defective item,2026-05-31 19:17:08,111.0
CAS-004417,CUST_11684,PRD_0630,In Progress,High,Missing parts in box,2026-05-31 20:17:08,
CAS-004418,CUST_16039,PRD_1364,Closed,Medium,Warranty claim inquiry,2026-05-31 20:17:08,17.0
CAS-004419,CUST_00987,PRD_0662,Closed,Medium,Warranty claim inquiry,2026-05-31 21:17:08,73.7
CAS-004420,CUST_19744,PRD_0878,Closed,Medium,Return request,2026-05-31 22:17:08,76.2
CAS-004421,CUST_17242,PRD_1139,Closed,Low,Warranty claim inquiry,2026-05-31 22:17:08,161.6
CAS-004422,CUST_14969,PRD_1257,Closed,Medium,Billing question,2026-05-31 23:17:08,37.9
CAS-004423,CUST_07134,PRD_1388,Closed,Medium,Warranty claim inquiry,2026-06-01 02:17:08,87.5
CAS-004424,CUST_07800,PRD_0338,New,Low,Where is my order?,2026-06-01 02:17:08,
CAS-004425,CUST_13783,PRD_0708,Closed,Low,Return request,2026-06-01 04:17:08,98.1
CAS-004426,CUST_04187,PRD_0680,Closed,Medium,Product arrived damaged,2026-06-01 06:17:08,122.5
CAS-004427,CUST_17171,PRD_0830,Closed,Medium,Product arrived damaged,2026-06-01 08:17:08,153.2
CAS-004428,CUST_16195,PRD_0856,Closed,Medium,Billing question,2026-06-01 10:17:08,166.4
CAS-004429,CUST_18621,PRD_1182,New,Low,Defective item,2026-06-01 11:17:08,
CAS-004430,CUST_11744,PRD_1484,In Progress,Medium,Where is my order?,2026-06-01 12:17:08,
CAS-004431,CUST_06069,PRD_0636,Closed,Low,Need help with assembly,2026-06-01 14:17:08,89.1
CAS-004432,CUST_10658,PRD_0722,Closed,Low,Defective item,2026-06-01 17:17:08,26.5
CAS-004433,CUST_09666,PRD_0422,In Progress,Medium,Defective item,2026-06-01 19:17:08,
CAS-004434,CUST_11037,PRD_1222,In Progress,Medium,Missing parts in box,2026-06-01 19:17:08,
CAS-004435,CUST_11399,PRD_0657,New,Medium,Missing parts in box,2026-06-01 20:17:08,
CAS-004436,CUST_12059,PRD_0407,Closed,Medium,Where is my order?,2026-06-01 21:17:08,111.6
CAS-004437,CUST_01756,PRD_0307,Closed,Medium,Where is my order?,2026-06-02 00:17:08,37.3
CAS-004438,CUST_15327,PRD_0418,New,Low,Defective item,2026-06-02 01:17:08,
CAS-004439,CUST_05497,PRD_0719,Closed,Low,Defective item,2026-06-02 02:17:08,125.1
CAS-004440,CUST_06092,PRD_0349,Closed,Medium,Warranty claim inquiry,2026-06-02 04:17:08,121.2
CAS-004441,CUST_08779,PRD_1156,In Progress,Medium,Warranty claim inquiry,2026-06-02 06:17:08,
CAS-004442,CUST_00167,PRD_0197,Closed,Low,Where is my order?,2026-06-02 07:17:08,112.5
CAS-004443,CUST_17981,PRD_1064,New,Low,Defective item,2026-06-02 08:17:08,
CAS-004444,CUST_14496,PRD_0426,Closed,Critical,Need help with assembly,2026-06-02 12:17:08,4.8
CAS-004445,CUST_18273,PRD_1170,Closed,Low,Warranty claim inquiry,2026-06-02 13:17:08,127.2
CAS-004446,CUST_09156,PRD_0188,Closed,Medium,Billing question,2026-06-02 15:17:08,103.5
CAS-004447,CUST_00761,PRD_1228,Closed,Medium,Warranty claim inquiry,2026-06-02 16:17:08,132.4
CAS-004448,CUST_11985,PRD_1308,Closed,High,Where is my order?,2026-06-02 19:17:08,49.9
CAS-004449,CUST_16084,PRD_0506,New,Low,Missing parts in box,2026-06-02 21:17:08,
CAS-004450,CUST_08354,PRD_1012,Closed,Critical,Warranty claim inquiry,2026-06-02 21:17:08,140.5
CAS-004451,CUST_17993,PRD_0117,Closed,Critical,Return request,2026-06-02 23:17:08,91.1
CAS-004452,CUST_00983,PRD_1351,In Progress,High,Return request,2026-06-03 00:17:08,
CAS-004453,CUST_18125,PRD_0392,Closed,Low,Billing question,2026-06-03 00:17:08,165.9
CAS-004454,CUST_14502,PRD_0186,Closed,High,Warranty claim inquiry,2026-06-03 03:17:08,124.6
CAS-004455,CUST_11625,PRD_0089,Closed,Low,Defective item,2026-06-03 04:17:08,137.2
CAS-004456,CUST_12946,PRD_0324,Closed,Medium,Return request,2026-06-03 04:17:08,85.1
CAS-004457,CUST_16761,PRD_1169,New,Low,Defective item,2026-06-03 08:17:08,
CAS-004458,CUST_05420,PRD_0544,In Progress,High,Warranty claim inquiry,2026-06-03 09:17:08,
CAS-004459,CUST_11742,PRD_0515,In Progress,High,Defective item,2026-06-03 10:17:08,
CAS-004460,CUST_03347,PRD_1405,Closed,Low,Return request,2026-06-03 11:17:08,19.7
CAS-004461,CUST_02081,PRD_0011,Closed,High,Product arrived damaged,2026-06-03 12:17:08,85.2
CAS-004462,CUST_13750,PRD_1274,In Progress,High,Missing parts in box,2026-06-03 14:17:08,
CAS-004463,CUST_01921,PRD_0435,Closed,Low,Billing question,2026-06-03 16:17:08,51.0
CAS-004464,CUST_19099,PRD_0251,Closed,Medium,Where is my order?,2026-06-03 16:17:08,77.7
CAS-004465,CUST_11077,PRD_0091,Closed,Low,Warranty claim inquiry,2026-06-03 18:17:08,20.3
CAS-004466,CUST_10257,PRD_0720,Closed,High,Defective item,2026-06-03 20:17:08,68.6
CAS-004467,CUST_18450,PRD_1309,Closed,Medium,Product arrived damaged,2026-06-03 20:17:08,118.2
CAS-004468,CUST_04019,PRD_0643,New,High,Warranty claim inquiry,2026-06-03 23:17:08,
CAS-004469,CUST_17820,PRD_0852,In Progress,Low,Defective item,2026-06-03 23:17:08,
CAS-004470,CUST_16896,PRD_0643,New,High,Return request,2026-06-04 00:17:08,
CAS-004471,CUST_19207,PRD_0694,Closed,Medium,Billing question,2026-06-04 00:17:08,5.3
CAS-004472,CUST_03472,PRD_0064,In Progress,Medium,Where is my order?,2026-06-04 03:17:08,
CAS-004473,CUST_11594,PRD_0954,In Progress,Low,Where is my order?,2026-06-04 04:17:08,
CAS-004474,CUST_01796,PRD_0789,Closed,Low,Where is my order?,2026-06-04 08:17:08,63.6
CAS-004475,CUST_03799,PRD_0389,Closed,Medium,Defective item,2026-06-04 11:17:08,129.7
CAS-004476,CUST_11674,PRD_0689,Closed,Medium,Where is my order?,2026-06-04 12:17:08,7.0
CAS-004477,CUST_19436,PRD_0456,Closed,Medium,Defective item,2026-06-04 12:17:08,124.5
CAS-004478,CUST_16137,PRD_0158,Closed,Low,Billing question,2026-06-04 12:17:08,73.3
CAS-004479,CUST_10198,PRD_1250,New,Low,Need help with assembly,2026-06-04 13:17:08,
CAS-004480,CUST_18301,PRD_1466,Closed,Low,Return request,2026-06-04 13:17:08,28.2
CAS-004481,CUST_03324,PRD_1230,New,High,Defective item,2026-06-04 13:17:08,
CAS-004482,CUST_07210,PRD_0426,New,Critical,Need help with assembly,2026-06-04 15:17:08,
CAS-004483,CUST_18891,PRD_0723,New,Low,Need help with assembly,2026-06-04 18:17:08,
CAS-004484,CUST_08690,PRD_0085,Closed,Low,Product arrived damaged,2026-06-04 20:17:08,146.5
CAS-004485,CUST_02394,PRD_0965,Closed,High,Billing question,2026-06-04 21:17:08,80.8
CAS-004486,CUST_14712,PRD_0523,Closed,Medium,Product arrived damaged,2026-06-04 21:17:08,65.4
CAS-004487,CUST_05942,PRD_0849,Closed,Low,Need help with assembly,2026-06-04 22:17:08,116.3
CAS-004488,CUST_12725,PRD_1213,Closed,Medium,Return request,2026-06-04 22:17:08,154.1
CAS-004489,CUST_03058,PRD_0345,Closed,Medium,Where is my order?,2026-06-04 23:17:08,82.9
CAS-004490,CUST_02080,PRD_1111,In Progress,Medium,Where is my order?,2026-06-04 23:17:08,
CAS-004491,CUST_07538,PRD_1392,Closed,Medium,Warranty claim inquiry,2026-06-05 00:17:08,23.0
CAS-004492,CUST_11704,PRD_1196,In Progress,Low,Billing question,2026-06-05 01:17:08,
CAS-004493,CUST_04937,PRD_0453,Closed,High,Where is my order?,2026-06-05 02:17:08,10.9
CAS-004494,CUST_14106,PRD_1137,Closed,High,Where is my order?,2026-06-05 06:17:08,57.9
CAS-004495,CUST_03531,PRD_1169,Closed,High,Defective item,2026-06-05 08:17:08,118.6
CAS-004496,CUST_01011,PRD_0705,Closed,Low,Need help with assembly,2026-06-05 08:17:08,49.1
CAS-004497,CUST_01605,PRD_0445,New,Low,Defective item,2026-06-05 09:17:08,
CAS-004498,CUST_08982,PRD_0212,New,Low,Product arrived damaged,2026-06-05 11:17:08,
CAS-004499,CUST_13339,PRD_0088,In Progress,Medium,Where is my order?,2026-06-05 12:17:08,
CAS-004500,CUST_01250,PRD_1131,Closed,Medium,Warranty claim inquiry,2026-06-05 13:17:08,18.1
CAS-004501,CUST_08639,PRD_0575,In Progress,Medium,Return request,2026-06-05 13:17:08,
CAS-004502,CUST_19354,PRD_1393,New,Medium,Return request,2026-06-05 13:17:08,
CAS-004503,CUST_04316,PRD_1418,Closed,High,Billing question,2026-06-05 13:17:08,6.8
CAS-004504,CUST_19469,PRD_1142,In Progress,Low,Warranty claim inquiry,2026-06-05 14:17:08,
CAS-004505,CUST_11416,PRD_1171,Closed,Medium,Product arrived damaged,2026-06-05 15:17:08,153.7
CAS-004506,CUST_02562,PRD_0625,Closed,Low,Need help with assembly,2026-06-05 16:17:08,165.1
CAS-004507,CUST_11767,PRD_0931,Closed,Medium,Billing question,2026-06-05 18:17:08,49.5
CAS-004508,CUST_17487,PRD_0590,Closed,Low,Billing question,2026-06-05 20:17:08,142.6
CAS-004509,CUST_19680,PRD_0708,Closed,Low,Warranty claim inquiry,2026-06-05 21:17:08,15.3
CAS-004510,CUST_09362,PRD_1015,New,Low,Need help with assembly,2026-06-05 22:17:08,
CAS-004511,CUST_09618,PRD_1377,Closed,Medium,Defective item,2026-06-05 22:17:08,21.6
CAS-004512,CUST_04416,PRD_1406,Closed,Low,Defective item,2026-06-05 23:17:08,152.4
CAS-004513,CUST_12717,PRD_0174,In Progress,High,Where is my order?,2026-06-06 00:17:08,
CAS-004514,CUST_17700,PRD_0818,Closed,Low,Defective item,2026-06-06 01:17:08,129.4
CAS-004515,CUST_19555,PRD_1070,New,Low,Need help with assembly,2026-06-06 03:17:08,
CAS-004516,CUST_17970,PRD_1218,In Progress,High,Defective item,2026-06-06 04:17:08,
CAS-004517,CUST_12402,PRD_0323,Closed,Low,Billing question,2026-06-06 04:17:08,67.1
CAS-004518,CUST_05182,PRD_0129,Closed,High,Return request,2026-06-06 06:17:08,50.3
CAS-004519,CUST_02843,PRD_1469,Closed,Medium,Need help with assembly,2026-06-06 06:17:08,23.1
CAS-004520,CUST_06655,PRD_0697,Escalated,Low,Need help with assembly,2026-06-06 11:17:08,
CAS-004521,CUST_01110,PRD_0002,Escalated,Medium,Return request,2026-06-06 13:17:08,
CAS-004522,CUST_19668,PRD_0800,Closed,Medium,Where is my order?,2026-06-06 16:17:08,104.4
CAS-004523,CUST_01854,PRD_0696,Closed,Low,Need help with assembly,2026-06-06 20:17:08,160.6
CAS-004524,CUST_07461,PRD_0677,New,Low,Warranty claim inquiry,2026-06-06 21:17:08,
CAS-004525,CUST_08920,PRD_0761,Closed,Low,Defective item,2026-06-06 21:17:08,20.9
CAS-004526,CUST_07535,PRD_0591,New,Medium,Need help with assembly,2026-06-06 22:17:08,
CAS-004527,CUST_04050,PRD_0014,In Progress,Low,Where is my order?,2026-06-06 22:17:08,
CAS-004528,CUST_08459,PRD_0464,Closed,High,Where is my order?,2026-06-06 22:17:08,97.6
CAS-004529,CUST_02462,PRD_0576,Closed,Low,Product arrived damaged,2026-06-06 23:17:08,117.6
CAS-004530,CUST_16778,PRD_0456,Closed,Medium,Missing parts in box,2026-06-07 00:17:08,132.9
CAS-004531,CUST_15257,PRD_0987,Closed,High,Need help with assembly,2026-06-07 00:17:08,33.9
CAS-004532,CUST_03168,PRD_0236,Closed,Low,Defective item,2026-06-07 02:17:08,127.3
CAS-004533,CUST_16125,PRD_1276,Closed,Low,Where is my order?,2026-06-07 04:17:08,16.5
CAS-004534,CUST_18575,PRD_0785,Closed,Medium,Need help with assembly,2026-06-07 09:17:08,161.3
CAS-004535,CUST_15177,PRD_1064,Closed,Low,Defective item,2026-06-07 09:17:08,69.2
CAS-004536,CUST_15515,PRD_0925,Closed,Medium,Missing parts in box,2026-06-07 12:17:08,61.4
CAS-004537,CUST_13665,PRD_0437,Closed,High,Missing parts in box,2026-06-07 17:17:08,145.8
CAS-004538,CUST_16188,PRD_1284,Closed,Critical,Need help with assembly,2026-06-07 17:17:08,25.0
CAS-004539,CUST_06085,PRD_0263,Escalated,Low,Return request,2026-06-07 19:17:08,
CAS-004540,CUST_15268,PRD_1079,In Progress,Low,Need help with assembly,2026-06-08 04:17:08,
CAS-004541,CUST_08250,PRD_0689,Closed,Low,Return request,2026-06-08 05:17:08,165.5
CAS-004542,CUST_06118,PRD_1047,In Progress,Medium,Billing question,2026-06-08 05:17:08,
CAS-004543,CUST_14464,PRD_0813,In Progress,Critical,Billing question,2026-06-08 05:17:08,
CAS-004544,CUST_17442,PRD_0264,Closed,High,Billing question,2026-06-08 06:17:08,119.3
CAS-004545,CUST_16403,PRD_0915,In Progress,Medium,Where is my order?,2026-06-08 11:17:08,
CAS-004546,CUST_10270,PRD_0426,Closed,Low,Where is my order?,2026-06-08 11:17:08,105.5
CAS-004547,CUST_12781,PRD_1138,Closed,High,Return request,2026-06-08 13:17:08,120.7
CAS-004548,CUST_04466,PRD_0812,Closed,Low,Need help with assembly,2026-06-08 15:17:08,130.8
CAS-004549,CUST_15754,PRD_0606,New,Medium,Where is my order?,2026-06-08 15:17:08,
CAS-004550,CUST_07205,PRD_0008,In Progress,Critical,Where is my order?,2026-06-08 16:17:08,
CAS-004551,CUST_09089,PRD_0587,New,Low,Return request,2026-06-08 18:17:08,
CAS-004552,CUST_19579,PRD_0783,In Progress,Medium,Missing parts in box,2026-06-08 22:17:08,
CAS-004553,CUST_06709,PRD_0438,Closed,Medium,Where is my order?,2026-06-08 23:17:08,46.3
CAS-004554,CUST_04014,PRD_1400,Closed,Medium,Return request,2026-06-09 02:17:08,81.0
CAS-004555,CUST_09065,PRD_1190,In Progress,High,Billing question,2026-06-09 06:17:08,
CAS-004556,CUST_15316,PRD_0059,In Progress,Medium,Where is my order?,2026-06-09 07:17:08,
CAS-004557,CUST_06751,PRD_1297,New,Low,Missing parts in box,2026-06-09 07:17:08,
CAS-004558,CUST_19650,PRD_1017,In Progress,Low,Return request,2026-06-09 08:17:08,
CAS-004559,CUST_18074,PRD_1469,Closed,Medium,Defective item,2026-06-09 11:17:08,60.4
CAS-004560,CUST_03026,PRD_0976,Closed,Medium,Defective item,2026-06-09 11:17:08,88.4
CAS-004561,CUST_04288,PRD_0237,New,Medium,Return request,2026-06-09 13:17:08,
CAS-004562,CUST_07123,PRD_0935,Closed,Low,Defective item,2026-06-09 13:17:08,102.4
CAS-004563,CUST_09453,PRD_1195,Closed,Low,Product arrived damaged,2026-06-09 14:17:08,22.3
CAS-004564,CUST_05485,PRD_0382,Closed,Low,Warranty claim inquiry,2026-06-09 15:17:08,20.6
CAS-004565,CUST_14385,PRD_0029,Closed,Low,Missing parts in box,2026-06-09 18:17:08,94.0
CAS-004566,CUST_17216,PRD_0448,Closed,Medium,Defective item,2026-06-09 21:17:08,164.8
CAS-004567,CUST_16266,PRD_0524,Closed,Low,Product arrived damaged,2026-06-10 00:17:08,79.8
CAS-004568,CUST_11576,PRD_0824,Closed,Low,Product arrived damaged,2026-06-10 02:17:08,65.3
CAS-004569,CUST_12375,PRD_1469,New,Critical,Need help with assembly,2026-06-10 02:17:08,
CAS-004570,CUST_05068,PRD_0247,In Progress,Critical,Need help with assembly,2026-06-10 05:17:08,
CAS-004571,CUST_19040,PRD_0436,Closed,Medium,Defective item,2026-06-10 07:17:08,22.2
CAS-004572,CUST_08572,PRD_0902,Closed,Medium,Need help with assembly,2026-06-10 09:17:08,81.3
CAS-004573,CUST_06750,PRD_0405,Closed,Medium,Product arrived damaged,2026-06-10 09:17:08,37.0
CAS-004574,CUST_19210,PRD_0883,Closed,Medium,Need help with assembly,2026-06-10 15:17:08,61.1
CAS-004575,CUST_13012,PRD_0067,Closed,Low,Missing parts in box,2026-06-10 16:17:08,68.2
CAS-004576,CUST_06632,PRD_0517,Closed,Critical,Missing parts in box,2026-06-10 18:17:08,16.8
CAS-004577,CUST_09081,PRD_1185,In Progress,Low,Where is my order?,2026-06-10 18:17:08,
CAS-004578,CUST_10135,PRD_0887,In Progress,Medium,Return request,2026-06-10 22:17:08,
CAS-004579,CUST_05942,PRD_0243,New,Critical,Product arrived damaged,2026-06-10 23:17:08,
CAS-004580,CUST_02895,PRD_0971,Closed,Medium,Product arrived damaged,2026-06-10 23:17:08,79.1
CAS-004581,CUST_07390,PRD_0771,Escalated,Medium,Missing parts in box,2026-06-11 02:17:08,
CAS-004582,CUST_13461,PRD_1489,Closed,Medium,Return request,2026-06-11 02:17:08,14.9
CAS-004583,CUST_18104,PRD_1281,Closed,High,Return request,2026-06-11 04:17:08,124.3
CAS-004584,CUST_08086,PRD_1024,Closed,Low,Warranty claim inquiry,2026-06-11 06:17:08,13.2
CAS-004585,CUST_06339,PRD_1412,Closed,Low,Defective item,2026-06-11 07:17:08,143.5
CAS-004586,CUST_16020,PRD_0819,Escalated,Medium,Billing question,2026-06-11 07:17:08,
CAS-004587,CUST_18611,PRD_0430,Closed,Medium,Return request,2026-06-11 08:17:08,82.5
CAS-004588,CUST_10113,PRD_0183,Closed,Medium,Billing question,2026-06-11 09:17:08,35.8
CAS-004589,CUST_19164,PRD_0709,In Progress,Medium,Warranty claim inquiry,2026-06-11 10:17:08,
CAS-004590,CUST_17948,PRD_1337,Closed,Critical,Missing parts in box,2026-06-11 15:17:08,4.9
CAS-004591,CUST_04269,PRD_0394,In Progress,Medium,Warranty claim inquiry,2026-06-11 15:17:08,
CAS-004592,CUST_13306,PRD_0236,Closed,Low,Return request,2026-06-11 15:17:08,136.5
CAS-004593,CUST_07339,PRD_1249,Closed,Low,Where is my order?,2026-06-11 17:17:08,13.5
CAS-004594,CUST_00008,PRD_0631,Escalated,Medium,Missing parts in box,2026-06-11 20:17:08,
CAS-004595,CUST_08229,PRD_1023,In Progress,Low,Need help with assembly,2026-06-11 20:17:08,
CAS-004596,CUST_00419,PRD_0179,Closed,Low,Product arrived damaged,2026-06-12 02:17:08,98.7
CAS-004597,CUST_12599,PRD_0513,Closed,Medium,Billing question,2026-06-12 03:17:08,66.8
CAS-004598,CUST_19753,PRD_1169,Closed,Low,Where is my order?,2026-06-12 03:17:08,141.2
CAS-004599,CUST_07346,PRD_1087,Escalated,High,Product arrived damaged,2026-06-12 04:17:08,
CAS-004600,CUST_15132,PRD_1365,Closed,Medium,Warranty claim inquiry,2026-06-12 05:17:08,96.6
CAS-004601,CUST_12924,PRD_0243,Closed,Low,Product arrived damaged,2026-06-12 08:17:08,7.1
CAS-004602,CUST_14168,PRD_0626,Closed,Medium,Warranty claim inquiry,2026-06-12 08:17:08,77.5
CAS-004603,CUST_12680,PRD_1163,Closed,Low,Billing question,2026-06-12 11:17:08,86.0
CAS-004604,CUST_15368,PRD_0213,Closed,High,Return request,2026-06-12 11:17:08,153.2
CAS-004605,CUST_05144,PRD_1002,Closed,Medium,Billing question,2026-06-12 13:17:08,104.2
CAS-004606,CUST_10999,PRD_0632,New,Low,Where is my order?,2026-06-12 14:17:08,
CAS-004607,CUST_05993,PRD_1496,Closed,Medium,Defective item,2026-06-12 15:17:08,84.4
CAS-004608,CUST_13894,PRD_1041,New,Critical,Return request,2026-06-12 18:17:08,
CAS-004609,CUST_18033,PRD_0861,Closed,Medium,Where is my order?,2026-06-12 19:17:08,90.5
CAS-004610,CUST_11241,PRD_1380,New,Medium,Billing question,2026-06-12 20:17:08,
CAS-004611,CUST_12403,PRD_0981,In Progress,Low,Missing parts in box,2026-06-12 20:17:08,
CAS-004612,CUST_13459,PRD_0561,Closed,High,Missing parts in box,2026-06-12 20:17:08,153.9
CAS-004613,CUST_04928,PRD_1004,Closed,Low,Defective item,2026-06-12 21:17:08,64.9
CAS-004614,CUST_11491,PRD_1218,Closed,Medium,Defective item,2026-06-12 21:17:08,148.8
CAS-004615,CUST_16982,PRD_0911,Closed,Medium,Defective item,2026-06-13 00:17:08,123.8
CAS-004616,CUST_08687,PRD_0907,Closed,Low,Where is my order?,2026-06-13 01:17:08,98.4
CAS-004617,CUST_07819,PRD_0564,Escalated,High,Billing question,2026-06-13 02:17:08,
CAS-004618,CUST_04251,PRD_0519,Closed,High,Product arrived damaged,2026-06-13 03:17:08,109.2
CAS-004619,CUST_19678,PRD_1326,Closed,Low,Product arrived damaged,2026-06-13 09:17:08,83.7
CAS-004620,CUST_17178,PRD_1252,Closed,Low,Defective item,2026-06-13 12:17:08,139.9
CAS-004621,CUST_08478,PRD_0682,Escalated,Low,Product arrived damaged,2026-06-13 15:17:08,
CAS-004622,CUST_11450,PRD_0573,In Progress,High,Product arrived damaged,2026-06-13 15:17:08,
CAS-004623,CUST_07523,PRD_1090,Closed,Medium,Warranty claim inquiry,2026-06-13 16:17:08,2.2
CAS-004624,CUST_13203,PRD_1189,In Progress,Medium,Warranty claim inquiry,2026-06-13 18:17:08,
CAS-004625,CUST_08116,PRD_0834,In Progress,Medium,Defective item,2026-06-13 21:17:08,
CAS-004626,CUST_01406,PRD_1427,Escalated,Medium,Missing parts in box,2026-06-13 23:17:08,
CAS-004627,CUST_06850,PRD_0114,Closed,Low,Missing parts in box,2026-06-13 23:17:08,38.0
CAS-004628,CUST_12660,PRD_0448,New,Low,Need help with assembly,2026-06-14 03:17:08,
CAS-004629,CUST_10297,PRD_0212,Closed,Medium,Product arrived damaged,2026-06-14 04:17:08,141.0
CAS-004630,CUST_16926,PRD_0472,Closed,High,Billing question,2026-06-14 05:17:08,69.1
CAS-004631,CUST_09548,PRD_0809,Closed,Medium,Billing question,2026-06-14 07:17:08,34.7
CAS-004632,CUST_12914,PRD_0885,In Progress,Medium,Product arrived damaged,2026-06-14 08:17:08,
CAS-004633,CUST_04473,PRD_0995,In Progress,High,Warranty claim inquiry,2026-06-14 08:17:08,
CAS-004634,CUST_03653,PRD_0688,Closed,Medium,Need help with assembly,2026-06-14 12:17:08,80.2
CAS-004635,CUST_09296,PRD_0143,Closed,Medium,Product arrived damaged,2026-06-14 17:17:08,127.6
CAS-004636,CUST_14294,PRD_0092,Closed,Low,Billing question,2026-06-14 19:17:08,105.9
CAS-004637,CUST_10745,PRD_0236,Closed,Low,Defective item,2026-06-14 20:17:08,146.9
CAS-004638,CUST_19396,PRD_0946,In Progress,Medium,Billing question,2026-06-14 21:17:08,
CAS-004639,CUST_07736,PRD_0045,Closed,Medium,Defective item,2026-06-14 21:17:08,87.6
